query,rel,qid,docid
London Borough of Southwark,1,93958,354332
London Borough of Southwark,1,93958,360334
London Borough of Southwark,1,93958,459546
London Borough of Southwark,1,93958,1609584
London Borough of Southwark,1,93958,2116548
Land of Israel,2,33610767,33610767
Land of Israel,1,33610767,28333
Land of Israel,1,33610767,34484
Land of Israel,1,33610767,163565
Land of Israel,1,33610767,165404
Land of Israel,1,33610767,231002
Land of Israel,1,33610767,351513
Land of Israel,1,33610767,405453
Land of Israel,1,33610767,619694
SM Entertainment,2,2618194,2618194
SM Entertainment,1,2618194,3474480
SM Entertainment,1,2618194,12330092
SM Entertainment,1,2618194,17549610
SM Entertainment,1,2618194,43447134
SM Entertainment,1,2618194,50060760
Shakespearean tragedy,2,38472,38472
Shakespearean tragedy,1,38472,13554
Shakespearean tragedy,1,38472,18866
Shakespearean tragedy,1,38472,22460
Shakespearean tragedy,1,38472,25821
Shakespearean tragedy,1,38472,55721
Shakespearean tragedy,1,38472,57328
Shakespearean tragedy,1,38472,59375
Shakespearean tragedy,1,38472,308767
Shakespearean tragedy,1,38472,308807
Belize,2,3458,3458
Belize,1,3458,56626
Belize,1,3458,172703
Belize,1,3458,172710
Belize,1,3458,172728
Belize,1,3458,172765
Belize,1,3458,172769
Belize,1,3458,172778
Belize,1,3458,172789
Belize,1,3458,172793
Belize,1,3458,263469
Belize,1,3458,408414
Belize,1,3458,874736
Belize,1,3458,1162419
Belize,1,3458,1354189
Belize,1,3458,2953789
Belize,1,3458,17238567
Belize,1,3458,19578046
London Borough of Hillingdon,2,95381,95381
London Borough of Hillingdon,1,95381,82229
London Borough of Hillingdon,1,95381,94268
London Borough of Hillingdon,1,95381,94342
London Borough of Hillingdon,1,95381,95386
London Borough of Hillingdon,1,95381,339077
London Borough of Hillingdon,1,95381,404712
London Borough of Hillingdon,1,95381,911464
London Borough of Hillingdon,1,95381,1282819
Ghana,2,12067,12067
Ghana,1,12067,12075
Ghana,1,12067,16844
Ghana,1,12067,17062
Ghana,1,12067,30138
Ghana,1,12067,42549
Ghana,1,12067,56824
Ghana,1,12067,161756
Ghana,1,12067,195220
Ghana,1,12067,358194
Ghana,1,12067,392258
Ghana,1,12067,392419
Ghana,1,12067,408425
Ghana,1,12067,417498
Ghana,1,12067,560406
Ghana,1,12067,615410
Ghana,1,12067,619272
Ghana,1,12067,697703
Ghana,1,12067,765924
Ghana,1,12067,881243
Ghana,1,12067,1029620
Ghana,1,12067,1224156
Ghana,1,12067,1477549
Ghana,1,12067,1519357
Ghana,1,12067,1522145
Ghana,1,12067,1604910
Ghana,1,12067,1622820
Ghana,1,12067,1724410
Ghana,1,12067,1725076
Ghana,1,12067,2000063
Ghana,1,12067,2110546
Ghana,1,12067,2227682
Ghana,1,12067,2227689
Ghana,1,12067,2227696
Ghana,1,12067,2227703
Ghana,1,12067,2681645
Ghana,1,12067,2733605
Ghana,1,12067,4215226
Ghana,1,12067,4933216
Ghana,1,12067,10280782
Ghana,1,12067,12521667
Ghana,1,12067,25195371
Ghana,1,12067,32092738
Ghana,1,12067,57533453
Gold Coast Queensland,2,59251,59251
Gold Coast Queensland,1,59251,418718
Gold Coast Queensland,1,59251,1613020
Gold Coast Queensland,1,59251,1620813
Gold Coast Queensland,1,59251,1646469
Gold Coast Queensland,1,59251,2404343
Gold Coast Queensland,1,59251,3586248
Gold Coast Queensland,1,59251,12053641
Gold Coast Queensland,1,59251,14159498
Gold Coast Queensland,1,59251,19728869
Gold Coast Queensland,1,59251,52989525
RNA,2,25758,25758
RNA,1,25758,19200
RNA,1,25758,20232
RNA,1,25758,26195
RNA,1,25758,29400
RNA,1,25758,167544
RNA,1,25758,196493
RNA,1,25758,262401
RNA,1,25758,331535
RNA,1,25758,1582688
RNA,1,25758,2578582
RNA,1,25758,3131507
RNA,1,25758,4250553
RNA,1,25758,29188721
Kobe,2,59056,59056
Kobe,1,59056,61744
Kobe,1,59056,80313
Kobe,1,59056,426380
Kobe,1,59056,572330
Kobe,1,59056,1145207
Salzburg,2,40335,40335
Salzburg,1,40335,40158
Salzburg,1,40335,184475
Salzburg,1,40335,605517
Salzburg,1,40335,1267399
Salzburg,1,40335,2653694
Salzburg,1,40335,6360969
Mattel,2,20642,20642
Mattel,1,20642,15309
Mattel,1,20642,143466
Mattel,1,20642,164328
Mattel,1,20642,458220
Mattel,1,20642,499012
Mattel,1,20642,595941
Mattel,1,20642,28193070
Mattel,1,20642,28811617
Carmarthenshire,2,154250,154250
Carmarthenshire,1,154250,362329
Carmarthenshire,1,154250,367589
Carmarthenshire,1,154250,564402
Carmarthenshire,1,154250,623058
Carmarthenshire,1,154250,634943
Carmarthenshire,1,154250,636672
Carmarthenshire,1,154250,4945623
Carmarthenshire,1,154250,8433575
New towns of Singapore,2,16254338,16254338
New towns of Singapore,1,16254338,646868
New towns of Singapore,1,16254338,651591
New towns of Singapore,1,16254338,908601
New towns of Singapore,1,16254338,940026
New towns of Singapore,1,16254338,951710
New towns of Singapore,1,16254338,954886
New towns of Singapore,1,16254338,975239
New towns of Singapore,1,16254338,987031
New towns of Singapore,1,16254338,987941
New towns of Singapore,1,16254338,1041701
New towns of Singapore,1,16254338,1043187
New towns of Singapore,1,16254338,1059084
New towns of Singapore,1,16254338,1113868
New towns of Singapore,1,16254338,1140191
New towns of Singapore,1,16254338,1190520
New towns of Singapore,1,16254338,1190545
New towns of Singapore,1,16254338,1190566
New towns of Singapore,1,16254338,1443445
New towns of Singapore,1,16254338,1723285
New towns of Singapore,1,16254338,1834722
New towns of Singapore,1,16254338,3245276
Illinois River,2,69301,69301
Illinois River,1,69301,111439
Illinois River,1,69301,111765
Illinois River,1,69301,111774
Illinois River,1,69301,480424
Illinois River,1,69301,721866
Illinois River,1,69301,797551
Illinois River,1,69301,2026140
Women's colleges in the United States,2,7447721,7447721
Women's colleges in the United States,1,7447721,98521
Women's colleges in the United States,1,7447721,175984
Women's colleges in the United States,1,7447721,220852
Women's colleges in the United States,1,7447721,242977
Women's colleges in the United States,1,7447721,247957
Women's colleges in the United States,1,7447721,364014
Five Families,2,2192747,2192747
Five Families,1,2192747,485171
Five Families,1,2192747,1185578
Five Families,1,2192747,2660523
Five Families,1,2192747,16905658
Five Families,1,2192747,30872122
Eastern Visayas,2,47863262,47863262
Eastern Visayas,1,47863262,189095
Eastern Visayas,1,47863262,246347
Eastern Visayas,1,47863262,284843
Eastern Visayas,1,47863262,352307
Eastern Visayas,1,47863262,47862321
Los Angeles County California,2,79734,79734
Los Angeles County California,1,79734,28208
Los Angeles County California,1,79734,75346
Los Angeles County California,1,79734,79007
Los Angeles County California,1,79734,81602
Los Angeles County California,1,79734,81605
Los Angeles County California,1,79734,92408
Los Angeles County California,1,79734,92492
Los Angeles County California,1,79734,107594
Los Angeles County California,1,79734,107595
Los Angeles County California,1,79734,107597
Los Angeles County California,1,79734,107598
Los Angeles County California,1,79734,107599
Los Angeles County California,1,79734,107602
Los Angeles County California,1,79734,107604
Los Angeles County California,1,79734,107606
Los Angeles County California,1,79734,107608
Los Angeles County California,1,79734,107609
Los Angeles County California,1,79734,107610
Los Angeles County California,1,79734,107613
Los Angeles County California,1,79734,107614
Los Angeles County California,1,79734,107615
Los Angeles County California,1,79734,107616
Los Angeles County California,1,79734,107618
Los Angeles County California,1,79734,107622
Los Angeles County California,1,79734,107623
Los Angeles County California,1,79734,107629
Los Angeles County California,1,79734,107630
Los Angeles County California,1,79734,107633
Los Angeles County California,1,79734,107635
Los Angeles County California,1,79734,107636
Los Angeles County California,1,79734,107638
Los Angeles County California,1,79734,107640
Los Angeles County California,1,79734,107641
Los Angeles County California,1,79734,107642
Los Angeles County California,1,79734,107644
Los Angeles County California,1,79734,107645
Los Angeles County California,1,79734,107646
Los Angeles County California,1,79734,107649
Los Angeles County California,1,79734,107650
Los Angeles County California,1,79734,107655
Los Angeles County California,1,79734,107656
Los Angeles County California,1,79734,107657
Los Angeles County California,1,79734,107660
Los Angeles County California,1,79734,107661
Los Angeles County California,1,79734,107662
Los Angeles County California,1,79734,107664
Los Angeles County California,1,79734,107665
Los Angeles County California,1,79734,107667
Los Angeles County California,1,79734,107668
Los Angeles County California,1,79734,107671
Los Angeles County California,1,79734,107672
Los Angeles County California,1,79734,107674
Los Angeles County California,1,79734,107676
Los Angeles County California,1,79734,107677
Los Angeles County California,1,79734,107678
Los Angeles County California,1,79734,107679
Los Angeles County California,1,79734,107680
Los Angeles County California,1,79734,107681
Los Angeles County California,1,79734,107684
Los Angeles County California,1,79734,107685
Los Angeles County California,1,79734,107701
Los Angeles County California,1,79734,107702
Los Angeles County California,1,79734,107706
Los Angeles County California,1,79734,180865
Los Angeles County California,1,79734,201174
Los Angeles County California,1,79734,278442
Los Angeles County California,1,79734,324331
Los Angeles County California,1,79734,405672
Los Angeles County California,1,79734,432073
Los Angeles County California,1,79734,433507
Los Angeles County California,1,79734,435322
Los Angeles County California,1,79734,656317
Los Angeles County California,1,79734,683077
Los Angeles County California,1,79734,772906
Los Angeles County California,1,79734,884903
Los Angeles County California,1,79734,933803
Los Angeles County California,1,79734,1007427
Los Angeles County California,1,79734,1082519
Los Angeles County California,1,79734,1147681
Los Angeles County California,1,79734,1180966
Los Angeles County California,1,79734,1613621
Los Angeles County California,1,79734,1717581
Los Angeles County California,1,79734,1772586
Los Angeles County California,1,79734,2657495
Los Angeles County California,1,79734,3016017
Los Angeles County California,1,79734,6024874
Los Angeles County California,1,79734,20609574
Los Angeles County California,1,79734,27003119
Taoiseach,2,30814,30814
Taoiseach,1,30814,146948
Taoiseach,1,30814,226736
Taoiseach,1,30814,261047
Taoiseach,1,30814,3774806
Taoiseach,1,30814,3719692
Faroe Islands,2,17238607,17238607
Faroe Islands,1,17238607,8038
Faroe Islands,1,17238607,11273
Faroe Islands,1,17238607,16800
Faroe Islands,1,17238607,28916
Faroe Islands,1,17238607,43979
Faroe Islands,1,17238607,273720
Faroe Islands,1,17238607,850502
Faroe Islands,1,17238607,1011425
Faroe Islands,1,17238607,1148527
Faroe Islands,1,17238607,1193616
Faroe Islands,1,17238607,1358217
Faroe Islands,1,17238607,1729771
Faroe Islands,1,17238607,1730115
Faroe Islands,1,17238607,1730131
Faroe Islands,1,17238607,1985794
Faroe Islands,1,17238607,4161491
Faroe Islands,1,17238607,5591833
Faroe Islands,1,17238607,21485871
Mecca,2,21021,21021
Mecca,1,21021,201685
Mecca,1,21021,843057
Mecca,1,21021,1265835
Mecca,1,21021,2221150
Mecca,1,21021,7155833
Mecca,1,21021,21496179
Mecca,1,21021,23487999
Ernestine duchies,2,3412217,3412217
Ernestine duchies,1,3412217,211765
Ernestine duchies,1,3412217,582576
Ernestine duchies,1,3412217,582586
Ernestine duchies,1,3412217,582591
Ernestine duchies,1,3412217,2363558
Ernestine duchies,1,3412217,2363558
Ernestine duchies,1,3412217,2546877
Ernestine duchies,1,3412217,2546879
Ernestine duchies,1,3412217,2907119
Ernestine duchies,1,3412217,582591
Ernestine duchies,1,3412217,7501648
Conwy County Borough,2,353258,353258
Conwy County Borough,1,353258,52508
Conwy County Borough,1,353258,353254
Conwy County Borough,1,353258,619973
Conwy County Borough,1,353258,620091
Conwy County Borough,1,353258,620099
Conwy County Borough,1,353258,625177
Conwy County Borough,1,353258,654597
Conwy County Borough,1,353258,1301916
North Rhine-Westphalia,2,38414,38414
North Rhine-Westphalia,1,38414,1520
North Rhine-Westphalia,1,38414,3295
North Rhine-Westphalia,1,38414,6187
North Rhine-Westphalia,1,38414,33165
North Rhine-Westphalia,1,38414,49146
North Rhine-Westphalia,1,38414,65711
North Rhine-Westphalia,1,38414,72005
North Rhine-Westphalia,1,38414,88384
North Rhine-Westphalia,1,38414,95326
North Rhine-Westphalia,1,38414,95327
North Rhine-Westphalia,1,38414,101612
North Rhine-Westphalia,1,38414,140740
North Rhine-Westphalia,1,38414,149349
North Rhine-Westphalia,1,38414,152472
North Rhine-Westphalia,1,38414,155125
North Rhine-Westphalia,1,38414,172246
North Rhine-Westphalia,1,38414,179042
North Rhine-Westphalia,1,38414,179062
North Rhine-Westphalia,1,38414,179125
North Rhine-Westphalia,1,38414,179561
North Rhine-Westphalia,1,38414,179573
North Rhine-Westphalia,1,38414,179598
North Rhine-Westphalia,1,38414,179923
North Rhine-Westphalia,1,38414,180348
North Rhine-Westphalia,1,38414,180693
North Rhine-Westphalia,1,38414,181249
North Rhine-Westphalia,1,38414,181398
North Rhine-Westphalia,1,38414,181836
North Rhine-Westphalia,1,38414,182279
North Rhine-Westphalia,1,38414,182340
North Rhine-Westphalia,1,38414,182678
North Rhine-Westphalia,1,38414,183165
North Rhine-Westphalia,1,38414,183615
North Rhine-Westphalia,1,38414,183622
North Rhine-Westphalia,1,38414,183853
North Rhine-Westphalia,1,38414,184089
North Rhine-Westphalia,1,38414,185646
North Rhine-Westphalia,1,38414,186313
North Rhine-Westphalia,1,38414,186718
North Rhine-Westphalia,1,38414,188870
North Rhine-Westphalia,1,38414,189235
North Rhine-Westphalia,1,38414,224123
North Rhine-Westphalia,1,38414,229062
North Rhine-Westphalia,1,38414,237051
North Rhine-Westphalia,1,38414,243937
North Rhine-Westphalia,1,38414,54894
North Rhine-Westphalia,1,38414,268720
North Rhine-Westphalia,1,38414,292633
North Rhine-Westphalia,1,38414,354045
North Rhine-Westphalia,1,38414,411997
North Rhine-Westphalia,1,38414,456485
North Rhine-Westphalia,1,38414,463967
North Rhine-Westphalia,1,38414,513623
North Rhine-Westphalia,1,38414,534437
North Rhine-Westphalia,1,38414,560184
North Rhine-Westphalia,1,38414,662592
North Rhine-Westphalia,1,38414,739400
North Rhine-Westphalia,1,38414,771997
North Rhine-Westphalia,1,38414,808025
North Rhine-Westphalia,1,38414,816078
North Rhine-Westphalia,1,38414,1002482
North Rhine-Westphalia,1,38414,1052073
North Rhine-Westphalia,1,38414,1069600
North Rhine-Westphalia,1,38414,1120301
North Rhine-Westphalia,1,38414,1290704
North Rhine-Westphalia,1,38414,1297022
North Rhine-Westphalia,1,38414,1868859
North Rhine-Westphalia,1,38414,1949688
North Rhine-Westphalia,1,38414,2189046
North Rhine-Westphalia,1,38414,2323292
North Rhine-Westphalia,1,38414,2869115
North Rhine-Westphalia,1,38414,3155950
North Rhine-Westphalia,1,38414,3340329
North Rhine-Westphalia,1,38414,3492726
North Rhine-Westphalia,1,38414,4025308
North Rhine-Westphalia,1,38414,5107542
North Rhine-Westphalia,1,38414,5361746
North Rhine-Westphalia,1,38414,6589072
North Rhine-Westphalia,1,38414,8354311
North Rhine-Westphalia,1,38414,9519711
North Rhine-Westphalia,1,38414,14780436
North Rhine-Westphalia,1,38414,23309899
County Kildare,2,94784,94784
County Kildare,1,94784,400102
County Kildare,1,94784,436773
County Kildare,1,94784,441762
County Kildare,1,94784,614354
County Kildare,1,94784,704154
County Kildare,1,94784,996633
County Kildare,1,94784,2809365
County Kildare,1,94784,26501079
Chavacano,2,639399,639399
Chavacano,1,639399,253897
Chavacano,1,639399,256096
Chavacano,1,639399,258843
Chavacano,1,639399,260803
Chavacano,1,639399,297003
Chavacano,1,639399,12897296
Chavacano,1,639399,25167165
United States soccer league system,2,1592671,1592671
United States soccer league system,1,1592671,71802
United States soccer league system,1,1592671,746584
United States soccer league system,1,1592671,3842324
United States soccer league system,1,1592671,39446814
United States soccer league system,1,1592671,647757
Grafton County New Hampshire,2,93505,93505
Grafton County New Hampshire,1,93505,13937
Grafton County New Hampshire,1,93505,18143
Grafton County New Hampshire,1,93505,124656
Grafton County New Hampshire,1,93505,124668
Grafton County New Hampshire,1,93505,124675
Grafton County New Hampshire,1,93505,124691
Grafton County New Hampshire,1,93505,124703
Grafton County New Hampshire,1,93505,259573
Grafton County New Hampshire,1,93505,259575
Arlington Texas,2,95815,95815
Arlington Texas,1,95815,30857
Arlington Texas,1,95815,142805
Arlington Texas,1,95815,607574
Arlington Texas,1,95815,906409
Arlington Texas,1,95815,36533874
Arlington Texas,1,95815,48442606
Arlington Texas,1,95815,59517098
Lehigh County Pennsylvania,2,91945,91945
Lehigh County Pennsylvania,1,91945,132982
Lehigh County Pennsylvania,1,91945,132987
Lehigh County Pennsylvania,1,91945,133011
Lehigh County Pennsylvania,1,91945,151010
Lehigh County Pennsylvania,1,91945,1165886
North Shore Sydney,2,593771,593771
North Shore Sydney,1,593771,28267
North Shore Sydney,1,593771,463154
North Shore Sydney,1,593771,466504
North Shore Sydney,1,593771,593518
North Shore Sydney,1,593771,1024560
